Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,Vidro elétrico,Trava elétrica,Ar condicionado,Direção hidráulica,Som,Air bag,Alarme,Sensor de ré,Câmera de ré,Blindado,Valor
PEUGEOT 207 XR 1.4 FLEX 8V 5P,PEUGEOT,Hatch,2009,170000,1.4,Gasolina,Manual,Hidráulica,Preto,4,8,1,1,1,1,1,0,1,0,0,0,10800
TOYOTA HILUX CD 4X4 2.8 DIESEL MEC.,TOYOTA,Antigo,2000,32389,2,Diesel,Manual,Hidráulica,Verde,4,0,1,1,1,1,1,0,1,0,0,0,50000
FORD EDGE LIMITED 3.5 V6 24V AWD AUT.,FORD,SUV,2012,98000,3,Gasolina,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,58000
DODGE JOURNEY SXT 3.6 V6 AUT.,DODGE,SUV,2014,90000,null,Gasolina,Automático,Hidráulica,Preto,4,null,1,0,1,1,1,1,1,1,1,0,40000
VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,2009,170000,1,Flex,Manual,Mecânica,Prata,4,3,1,1,0,0,1,0,1,1,1,0,16000
VW - VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Passeio,2017,36000,1,Flex,Manual,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,0,0,0,37000
GM - CHEVROLET CELTA,GM - CHEVROLET,Hatch,2012,40000,1,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,1,0,1,0,0,0,25000
TOYOTA COROLLA XRS 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2019,220000,2,Gasolina,Automático,Elétrica,Preto,4,7,1,1,1,1,1,1,1,1,1,0,105500
HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2018,37000,1.8,Flex,Automático,Hidráulica,Prata,4,2,1,1,1,1,1,1,1,0,1,0,90000
RENAULT LOGAN EXPRES./EXP. UP HI-FLEX 1.0 16V 4P,RENAULT,Passeio,2013,68000,1,Flex,Manual,Hidráulica,Cinza,4,4,1,1,1,1,1,1,1,1,0,0,28000
FIAT UNO MILLE 1.0 ELECTRONIC 4P,FIAT,Hatch,2005,1,1,Gasolina,Manual,Mecânica,Azul,4,8,1,0,1,0,1,0,0,0,0,0,11900
FIAT SIENA ELX 1.5 MPI 4P,FIAT,Sedã,2003,1,1.5,Gasolina,Manual,Hidráulica,Branco,4,1,1,0,0,1,0,0,0,0,0,0,12900
FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,Passeio,2013,130000,1,Flex,Manual,Hidráulica,Preto,4,0,1,1,1,1,0,0,0,0,0,0,21000
CHERY QQ 1.0 ACT 12V 69CV 5P,CHERY,Passeio,2015,58,1,Gasolina,Manual,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,1,0,0,19300
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2011,106000,1,Flex,Manual,Hidráulica,Preto,4,0,1,1,1,1,1,0,1,0,0,0,22990
FORD KA IMAGE 1.0I,FORD,Hatch,2007,9,1,Gasolina,Manual,Mecânica,Preto,2,0,0,0,1,0,0,0,0,0,0,0,123456
AUDI A4 1.8 AUT.,AUDI,Sedã,2006,128000,1.8,Gasolina,Manual,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,0,0,25000
FIAT STRADA 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2016,69000,1.4,Flex,Manual,Hidráulica,Vermelho,2,8,1,1,1,1,1,1,1,0,0,0,42000
VW - VOLKSWAGEN GOL 1000 MI PLUS 8V 2P E 4P,VW - VOLKSWAGEN,Passeio,2003,197,1,Gasolina,Manual,Mecânica,Cinza,4,8,0,1,0,0,0,0,0,0,0,0,10500
NISSAN FRONTIER SE/SE STRIK/ONE CD 4X4 2.8 DIES,NISSAN,Pick-up,2003,175000,2,Diesel,Manual,Hidráulica,Preto,4,8,1,1,1,1,1,1,1,0,0,0,40000
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2009,111111,1,Gás Natural,Manual,Mecânica,Branco,4,7,0,0,1,0,0,0,0,0,0,0,14000
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Sedã,2013,85620,1,Flex,Manual,Hidráulica,Preto,4,3,1,1,1,1,1,1,1,0,0,0,32500
VW - VOLKSWAGEN GOL 1.6 MI/ 1.6I 2P,VW - VOLKSWAGEN,Hatch,1995,190000,1.6,Gasolina,Manual,Mecânica,Verde,null,0,1,0,0,0,1,0,0,0,0,0,10000
FIAT SIENA TETRAFUEL 1.4 MPI FIRE FLEX 8V 4P,FIAT,null,2015,200000,null,Flex,Manual,Hidráulica,Branco,4,null,1,1,0,1,0,1,0,0,0,0,42000
JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V MEC.,JEEP,Passeio,2017,38782,1.8,Flex,Manual,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,1,0,0,68300
VW - VOLKSWAGEN GOL 1.6 MI PLUS TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2008,77000,1.6,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,0,1,1,0,0,0,39990
VW - VOLKSWAGEN AMAROK HIGH.CD 2.0 16V TDI 4X4 DIES. AUT,VW - VOLKSWAGEN,Pick-up,2018,111000,2,Diesel,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,144900
HYUNDAI TUCSON 2.0 16V AUT.,HYUNDAI,SUV,2013,100,2,Flex,Automático,Hidráulica,Preto,4,null,1,1,1,1,1,1,1,1,0,0,38500
CITROEN C3 XTR 1.4 FLEX 8V 5P,CITROEN,Hatch,2012,130000,null,Flex,Manual,Elétrica,Prata,4,9,1,1,1,1,1,0,0,1,0,0,16000
HYUNDAI TUCSON 2.0 16V AUT.,HYUNDAI,SUV,2013,106648,2,Gasolina,Automático,Hidráulica,Preto,4,1,1,1,1,1,1,1,1,1,0,0,40000
FIAT STRADA,FIAT,Pick-up,2010,100000,1.8,Flex,Manual,Hidráulica,Prata,2,9,1,1,1,1,1,1,1,0,0,0,31200
FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P,FORD,SUV,2016,48000,1.5,Flex,Automático,Hidráulica,Preto,4,9,1,1,1,1,1,1,1,1,0,0,51000
VW - VOLKSWAGEN GOL COMFORTLINE 1.6 T. FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2015,10500,1.6,Flex,Manual,Hidráulica,Prata,4,8,1,1,1,1,1,1,1,1,1,0,30000
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2011,125000,1,Flex,Manual,Hidráulica,Preto,4,0,0,0,1,1,0,0,0,0,0,0,17000
RENAULT DUSTER 1.6 HI-FLEX 16V MEC.,RENAULT,Passeio,2014,94000,1.6,Flex,Manual,Hidráulica,Preto,4,8,1,1,1,1,1,1,1,1,0,0,43500
HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Sedã,2014,101890,1.6,Flex,Automático,Elétrica,Branco,4,1,1,1,1,1,1,1,1,0,0,0,40000
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2010,115,1,Flex,Manual,Hidráulica,Prata,4,2,1,1,1,1,1,0,1,0,0,0,18000
TOYOTA COROLLA ALTIS 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2015,70000,2,Gasolina,Automático,Elétrica,Preto,4,5,1,1,1,1,1,1,1,1,1,0,80000
VW - VOLKSWAGEN AMAROK HIGH.CD 2.0 16V TDI 4X4 DIES. AUT,VW - VOLKSWAGEN,Pick-up,2015,111000,2,Diesel,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,103000
VOLVO XC 60 3.0 AWD 5P,VOLVO,Passeio,2011,140236,3,Gasolina,Automático,Elétrica,Prata,4,8,1,1,1,1,1,1,1,1,1,0,64000
GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Hatch,2008,0,1,Gasolina,Manual,Mecânica,Cinza,2,1,0,1,1,0,0,0,1,0,0,0,16500
RENAULT STEPWAY INTENSE FLEX 1.6 16V AUT.,RENAULT,Hatch,2014,92000,1.6,Flex,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,36500
FIAT STILO,FIAT,Conversível,2007,100,1.8,Flex,Manual,Elétrica,Cinza,4,0,1,1,1,0,1,1,1,0,0,0,19000
HYUNDAI HB20 SENSE 1.0 FLEX 12V MEC,HYUNDAI,Conversível,2018,300,1,Gasolina,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,543
HONDA CIVIC SEDAN LX 1.6 16V AUT. 4P,HONDA,Sedã,2002,0,1.6,Gasolina,Automático,Hidráulica,Verde,null,9,0,1,1,1,1,1,1,0,0,0,13500
PEUGEOT 206,PEUGEOT,Hatch,2005,0,1,Gasolina,Manual,Hidráulica,Prata,4,8,0,0,1,1,1,0,1,0,0,0,11500
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2017,31000,1,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,1,0,44300
GM - CHEVROLET CORSA HAT. PREM. 1.0/1.0 FLEXPOWER 8V 5P,GM - CHEVROLET,Sedã,2011,113934,1,Flex,Manual,Hidráulica,null,4,0,0,0,1,1,0,0,0,0,0,0,160003
FORD 3.9 TURBO INTERCOOLER DIESEL 2P MANUAL,FORD,Van/Utilitário,2003,5800,4,Diesel,Manual,Hidráulica,Verde,null,0,0,0,0,1,0,0,0,0,0,0,72000
FIAT DOBLO ELX 1.8 MPI 8V FLEX,FIAT,Van/Utilitário,2008,360,1.8,Flex,Manual,Hidráulica,Branco,null,8,1,0,1,1,1,0,0,0,0,0,25000
FORD FIESTA 1.6 16V FLEX AUT. 5P,FORD,Passeio,2015,59,1.6,Flex,Automático,Elétrica,Branco,4,5,1,1,1,1,1,1,1,1,0,0,37000
RENAULT LOGAN AUTHENTIQUE HI-FLEX 1.0 16V 4P,RENAULT,Sedã,2013,156000,1,Flex,Manual,Hidráulica,Prata,4,1,1,1,1,1,1,1,1,0,0,0,23000
FIAT STILO 1.8/ 1.8 SP/ CONNECT 16V 122CV 5P,FIAT,Hatch,2003,99999999,1.8,Gasolina,Manual,Elétrica,Azul,4,7,1,1,1,1,0,0,0,0,0,0,17000
HYUNDAI I30 2.0 16V 145CV 5P AUT.,HYUNDAI,Hatch,2011,0,2,Gasolina,Automático,Elétrica,Prata,4,5,1,1,1,1,1,1,1,1,1,1,0
FORD FIESTA SED. 1.6 8V FLEX 4P,FORD,Sedã,2008,84268,1.6,Flex,Manual,Hidráulica,Cinza,4,5,1,1,1,1,1,0,1,0,0,0,18000
CITROEN C4 PICASSO GRAND 2.0 16V 143CV AUT,CITROEN,null,2009,10000000,2,Gasolina,Automático,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,0,0,35000
RENAULT SANDERO STEPWAY HI-FLEX 1.6 16V 5P AUT.,RENAULT,Hatch,2015,125000,1.6,Flex,Semi-Automático,Hidráulica,Branco,4,2,0,1,1,1,1,1,1,1,1,0,37900
FORD FIESTA 1.6 16V FLEX MEC. 5P,FORD,Hatch,2013,0,1.6,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,0,0,0,25000
JEEP GRAND CHEROKEE LAREDO 4.0 AUT.,JEEP,SUV,1998,98000,4,Gasolina,Automático,Elétrica,Azul,4,6,1,1,1,1,1,1,1,0,0,0,26000
FIAT SIENA ATTRACTIVE 1.4 FIRE FLEX 8V 4P,FIAT,Sedã,2018,0,1.4,Flex,Manual,Hidráulica,Prata,4,1,1,1,1,1,1,1,1,0,0,0,43000
GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Passeio,2001,260206,1,Gasolina,Manual,Mecânica,Prata,2,3,1,1,0,0,0,0,1,0,0,0,8400
VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,Antigo,1975,55,1.3,Gasolina,Manual,null,Cinza,2,null,1,0,0,0,1,0,0,0,0,0,13000
VW - VOLKSWAGEN SPACEFOX COMFORTLINE 1.6 MI T.FLEX 8V 5P,VW - VOLKSWAGEN,Sedã,1996,198,1.6,Flex,Manual,Hidráulica,Prata,4,8,1,1,1,1,1,0,1,0,0,0,18800
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Passeio,2007,10457873,1,Flex,Manual,Mecânica,Branco,4,null,0,0,0,0,0,0,0,0,1,0,9000
VW - VOLKSWAGEN GOL 1.0 PLUS 8V 2P,VW - VOLKSWAGEN,Hatch,2010,250000,1,Flex,Manual,Mecânica,Vermelho,2,0,0,0,1,0,1,0,1,0,0,0,13999
FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Passeio,2011,176,1.6,Flex,Manual,Hidráulica,Preto,4,4,1,1,1,1,1,0,1,0,0,0,16500
GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2005,80,1,Gasolina,Manual,Mecânica,Azul,4,8,0,1,0,0,0,0,0,0,0,0,12000
FIAT STRADA ADV.1.8 16V LOCKER DUALO. FLEX CD,FIAT,Passeio,2015,115000,1.8,Flex,Manual,Hidráulica,Prata,null,0,1,0,0,1,0,1,1,1,0,0,58000
VW - VOLKSWAGEN GOL 1000 MI 16V/ OURO 2P,VW - VOLKSWAGEN,Hatch,2000,206000,1,Gasolina,Manual,null,Cinza,2,3,1,0,0,0,0,0,0,0,0,0,8500
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2011,118900,1,Gasolina,Manual,Hidráulica,Prata,4,4,1,1,1,1,1,0,1,0,0,0,23000
VW - VOLKSWAGEN CROSSFOX 1.6 T. FLEX 16V 5P,VW - VOLKSWAGEN,Van/Utilitário,2010,108599,null,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,1,1,1,0,0,0,25000
FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Hatch,2013,138000,1.6,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,0,0,0,0,0,24800
JAC T60 1.5 TURBO 16V AUT,JAC,SUV,2021,0,1.5,Gasolina,Automático,Elétrica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,125990
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2005,110,1,Flex,Manual,Mecânica,Prata,4,7,0,0,1,0,1,0,1,0,0,0,13000
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V 5P,FORD,Sedã,2007,22222222,1.6,Gás Natural,Manual,Hidráulica,Prata,4,3,1,1,1,1,1,0,0,0,0,0,13500
VW - VOLKSWAGEN VOYAGE I MOTION COMF/HGHLI.1.6 T.FLEX 8V,VW - VOLKSWAGEN,Sedã,2011,140000,1.6,Flex,Manual,Hidráulica,Cinza,4,1,1,1,1,1,1,1,1,1,1,0,26000
MITSUBISHI PAJERO TR4 2.0/ 2.0 FLEX 16V 4X4 MEC.,MITSUBISHI,Van/Utilitário,2006,204628,2,Gasolina,Manual,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,26000
FIAT PALIO YOUNG 1.0 MPI FIRE 8V 2P,FIAT,Hatch,2003,68832539,1,Gasolina,Manual,Mecânica,Cinza,2,1,0,1,1,0,0,0,1,0,0,0,10500
TOYOTA ETIOS XS 1.5 FLEX 16V 5P MEC.,TOYOTA,Hatch,2015,82000,1.5,Flex,Manual,Hidráulica,Branco,4,4,1,1,1,1,1,1,1,0,0,0,34000
GM - CHEVROLET PRISMA SED. JOY 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,Sedã,2007,22000000,1.4,Gás Natural,Manual,Hidráulica,Prata,4,0,1,1,1,1,0,0,1,0,0,0,10500
FORD FOCUS 2.0 16V/ 2.0 16V FLEX 5P,FORD,Sedã,2007,203000,2,Flex,Manual,Hidráulica,Prata,4,8,1,1,1,1,0,1,1,0,0,0,15900
NISSAN FRONTIER SE/SE STRIK CD 4X2 2.5 TB DIES.,NISSAN,Pick-up,2014,177000,2,Diesel,Manual,Hidráulica,Cinza,4,7,1,1,1,1,1,1,1,0,0,0,70000
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2009,45000,1,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,0,1,0,0,0,0,15000
FIAT DOBLO,FIAT,Van/Utilitário,2010,150000,1.8,Gás Natural,Manual,Hidráulica,Vermelho,null,8,1,1,1,1,1,1,1,1,0,0,32000
FIAT STILO 1.8/ 1.8 CONNECT FLEX 8V 5P,FIAT,Hatch,2009,103,1.8,Flex,Semi-Automático,Elétrica,Preto,4,7,1,1,1,1,1,0,0,0,0,0,21000
HYUNDAI I30 2.0 16V 145CV 5P AUT.,HYUNDAI,Hatch,2010,150,2,Gasolina,Automático,Elétrica,Prata,4,0,1,1,1,1,1,1,1,0,0,0,32000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Passeio,2020,7000,2,Flex,Automático,Elétrica,null,4,0,1,1,1,0,1,1,1,0,1,0,0
FORD ECOSPORT XL 1.6/ 1.6 FLEX 8V 5P,FORD,SUV,2004,50000,1.6,Gasolina,Manual,Hidráulica,Azul,4,null,1,1,1,1,0,0,0,0,0,0,16000
VW - VOLKSWAGEN POLO 1.6 MSI TOTAL FLEX 16V 5P AUT,VW - VOLKSWAGEN,Hatch,2019,28000,1.6,Flex,Manual,null,Branco,4,9,1,1,1,1,1,1,1,1,1,0,70000
FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2017,75000,1,Flex,Manual,Elétrica,Branco,4,6,1,1,1,0,1,1,1,0,0,0,37000
FIAT STRADA ADVENTURE 1.8/ 1.8 LOCKER FLEX CE,FIAT,Pick-up,2009,233037,1.8,Flex,Manual,Hidráulica,Outra,2,5,1,1,1,1,1,1,1,0,0,0,30000
FORD FIESTA 1.6 16V FLEX AUT. 5P,FORD,Hatch,2014,111000,1.6,Flex,Automático,Hidráulica,Branco,4,9,1,1,1,1,1,0,1,1,1,0,34000
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Hatch,2009,118000,1,Flex,Manual,Hidráulica,Azul,4,9,1,1,1,1,1,1,1,0,1,0,19000
CITROEN C3 EXCL. 1.6 VTI FLEX START 16V 5P AUT.,CITROEN,Hatch,2015,119000,1.6,Flex,Automático,Elétrica,Preto,4,0,1,1,1,1,1,1,1,1,0,0,35000
PEUGEOT 207,PEUGEOT,null,2013,0,null,null,null,null,null,null,null,0,0,0,0,1,1,1,1,1,0,22000
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2020,8000,1,Flex,Manual,Elétrica,Branco,4,1,1,1,1,1,1,1,1,0,0,0,50000
FIAT PALIO 1.6 MPI 16V 4P,FIAT,Hatch,2014,90000,1.6,Flex,Manual,Hidráulica,Cinza,4,5,1,1,1,1,1,1,1,1,0,0,37000
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Hatch,2012,112000,null,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,1,0,1,0,0,0,22500
TOYOTA COROLLA FIELDER SW 1.8/1.8 XEI FLEX MEC,TOYOTA,Sedã,2010,100000,1.8,Flex,Manual,Hidráulica,Preto,4,9,1,1,1,1,1,1,1,1,1,0,42500
FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Hatch,2018,58000,1,Flex,Manual,Hidráulica,Branco,4,5,1,1,1,1,1,0,1,0,0,0,35000
VW - VOLKSWAGEN PARATI SURF 1.6 MI TOTAL FLEX,VW - VOLKSWAGEN,Van/Utilitário,2013,89000,1.6,Flex,Manual,Hidráulica,Prata,4,6,1,1,1,1,1,1,1,1,1,0,25000
FORD FIESTA SED. 1.6 8V FLEX 4P,FORD,Sedã,2007,300000,1.6,Flex,Manual,Hidráulica,Preto,4,8,1,1,1,1,0,1,1,0,0,0,15500
VW - VOLKSWAGEN GOL 1000 (MODELO ANTIGO),VW - VOLKSWAGEN,Passeio,1995,72000,1,Gasolina,Manual,Mecânica,Cinza,2,7,0,1,0,0,1,0,1,0,0,0,18000
GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Sedã,2021,0,1,Flex,Automático,Hidráulica,Preto,4,null,1,1,1,1,1,1,1,1,1,0,40000
VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 3P,VW - VOLKSWAGEN,Passeio,2007,150000,1,Flex,Manual,Hidráulica,Prata,2,1,1,1,1,1,1,0,1,1,0,0,15500
GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Passeio,2012,90000,1,Flex,Manual,Hidráulica,Preto,4,4,1,1,1,1,1,0,1,1,0,0,23500
FIAT UNO MILLE/ MILLE EX/ SMART 4P,FIAT,Hatch,2001,100,1,Gasolina,Manual,Mecânica,Cinza,4,1,1,1,1,0,1,0,1,0,0,0,8200
VW - VOLKSWAGEN CROSSFOX I MOTION 1.6 MI T. FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2016,68794,1.6,Flex,Automático,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,0,0,46500
FORD FOCUS 2.0 16V/SE/SE PLUS FLEX 5P AUT.,FORD,Sedã,2014,1,2,Flex,Automático,Hidráulica,Prata,4,1,1,1,1,1,1,1,1,1,0,0,44000
FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P AUT.,FORD,SUV,2016,42900,null,Flex,Automático,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,1,0,0,54500
FIAT PALIO,FIAT,null,1998,10000,null,Gasolina,Manual,null,Vermelho,4,null,1,0,0,0,0,0,0,0,0,0,7300
LAND ROVER FREELANDER2 HSE 2.2 SD4 190CV T.DIESEL,LAND ROVER,null,2012,123000,2,Diesel,null,Hidráulica,Preto,4,5,1,1,1,1,1,1,1,1,1,0,68500
GM - CHEVROLET CORSA SED CLASS.LIFE 1.0/1.0 FLEXPOWER,GM - CHEVROLET,Passeio,2002,0,1,Gasolina,Manual,Mecânica,Prata,4,9,0,1,1,0,0,0,1,0,0,0,10500
HONDA CITY SEDAN EX 1.5 FLEX 16V 4P AUT.,HONDA,Sedã,2017,55000,1.5,Flex,Automático,Elétrica,Cinza,4,9,1,1,1,1,1,1,1,1,1,0,68000
PEUGEOT 308 FELINE 2.0 FLEX 16V 5P AUT.,PEUGEOT,Hatch,2013,120000,2,Flex,Automático,Elétrica,Cinza,4,3,1,1,1,1,1,1,1,1,1,0,33000
FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,Hatch,2014,114600,1.5,Flex,Manual,Elétrica,Preto,4,3,1,1,1,1,1,1,1,0,0,0,29500
GM - CHEVROLET ASTRA GL MILENIUM 1.8 MPFI 4P,GM - CHEVROLET,Sedã,2000,0,1.8,Gasolina,Manual,Hidráulica,Cinza,4,5,1,1,1,1,1,0,1,0,0,0,14500
GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Conversível,2019,54,null,Gasolina,Automático,Hidráulica,Outra,4,8,1,1,1,1,0,1,1,1,0,0,44000
TOYOTA YARIS XLS SEDAN 1.5 FLEX 16V 4P AUT.,TOYOTA,Sedã,2020,8600,1.5,Flex,Automático,Elétrica,Prata,4,1,1,1,1,0,1,1,1,0,1,0,86000
VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V,VW - VOLKSWAGEN,Pick-up,2019,40000,1.6,Flex,Manual,Hidráulica,Branco,2,7,1,1,1,1,1,1,1,1,0,0,53000
FIAT UNO,FIAT,Passeio,2012,42000,1,Flex,Manual,Hidráulica,Preto,4,8,1,1,1,1,1,0,1,0,0,0,30000
FORD FIESTA SEDAN SEL 1.6 16V FLEX MEC.,FORD,Sedã,2014,98000,1.6,Flex,Manual,Elétrica,Prata,4,2,1,1,1,1,1,1,1,1,0,0,35000
GM - CHEVROLET PRISMA SED. MAXX/ LT 1.4 8V ECONOF. 4P,GM - CHEVROLET,Sedã,2009,150827,1.4,Flex,Manual,Hidráulica,Prata,4,0,0,1,1,1,0,0,1,0,1,0,20000
FORD FIESTA SUPERCHARGER 1.0 8V 95CV 5P,FORD,Sedã,2005,140000,1,Gasolina,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,0,1,0,0,0,15000
GM - CHEVROLET VECTRA GLS/EXPRES.2.2/ 2.0 E 2.0 CD 8V,GM - CHEVROLET,Sedã,1997,11111111,2,Gasolina,Manual,Hidráulica,Prata,4,1,1,1,0,0,1,0,0,0,0,0,8000
FORD FIESTA SED. 1.6 8V FLEX 4P,FORD,Sedã,2005,194000,1.6,Flex,Manual,Hidráulica,Preto,4,4,0,1,1,1,1,0,1,1,0,0,15000
FIAT SIENA ATTRACTIVE 1.4 FIRE FLEX 8V 4P,FIAT,Passeio,2014,98000,1.4,Flex,Manual,Hidráulica,Preto,4,4,1,1,1,1,1,1,1,1,0,0,30000
FORD FIESTA SE 1.6 8V FLEX 5P,FORD,Passeio,2014,65481,null,Flex,Manual,null,null,4,8,1,1,1,1,0,1,1,0,0,0,31000
HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT. 4P,HONDA,Hatch,2014,56000,1.8,Flex,Automático,Hidráulica,Prata,4,7,1,1,1,1,1,1,1,1,0,0,52000
TOYOTA HILUX CD SRV 4X4 3.0 8V 116CV TB DIESEL,TOYOTA,Passeio,2013,158044,null,Diesel,Automático,null,null,4,7,1,1,1,1,0,1,1,0,0,0,125000
FIAT PUNTO ESSENCE 1.6 FLEX 16V 5P,FIAT,Hatch,2013,100000,1.6,Flex,Automático,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,1,0,0,31900
FIAT IDEA ELX 1.4 MPI FIRE FLEX 8V 5P,FIAT,SUV,2010,150000,1.4,Flex,Manual,Hidráulica,Outra,4,1,1,1,1,1,1,0,1,1,0,0,21000
PEUGEOT 2008 ALLURE 1.6 FLEX 16V 5P AUT.,PEUGEOT,SUV,2017,87000,1.6,Flex,Automático,Elétrica,Branco,4,4,1,1,1,1,1,1,1,1,0,0,51900
VW - VOLKSWAGEN POLO 1.6 MSI FLEX 16V 5P,VW - VOLKSWAGEN,Hatch,2018,31000,1.6,Flex,Manual,Hidráulica,Preto,4,8,1,1,1,1,1,1,1,0,0,0,51000
GM - CHEVROLET CORSA HAT. PREMIUM 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Passeio,2010,52142,1.4,Flex,Manual,Hidráulica,Branco,4,5,1,1,1,1,0,0,0,0,0,0,10000
FORD KA GL 1.0I ZETEC ROCAM,FORD,Hatch,2009,1111,1,Flex,Manual,Hidráulica,Preto,2,6,1,1,1,1,0,0,0,0,0,0,17000
FIAT UNO ATTRACTIVE 1.4 EVO FIRE FLEX 8V 4P,FIAT,Passeio,2011,189000,1.4,Flex,Manual,Hidráulica,Azul,4,4,1,1,1,1,1,0,0,0,0,0,19500
