Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,Vidro elétrico,Trava elétrica,Ar condicionado,Direção hidráulica,Som,Air bag,Alarme,Sensor de ré,Câmera de ré,Blindado,Valor
LIFAN X60 1.8 16V 128CV 5P MEC.,LIFAN,Passeio,2015,65000,1.8,Gasolina,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,1,1,1,35000
GM - CHEVROLET ZAFIRA 2.0/ CD 2.0 16V MPFI 5P,GM - CHEVROLET,Van/Utilitário,2001,342000,2,Gasolina,Manual,Hidráulica,Verde,4,9,1,1,1,1,0,0,1,0,0,0,16000
RENAULT LOGAN EXPRES./EXP. UP HI-FLEX 1.0 16V 4P,RENAULT,Hatch,2014,130,1,Flex,Manual,Hidráulica,Prata,null,8,1,1,1,0,1,1,1,1,0,0,31900
GM - CHEVROLET ASTRA 500 SEDAN 2.0 MPFI 16V 4P,GM - CHEVROLET,Sedã,2002,1200,2,Gasolina,Manual,Hidráulica,Cinza,4,7,1,1,1,1,1,0,1,1,0,0,12500
GM - CHEVROLET ASTRA 2.0 8V/ CD 2.0 8V HATCHBACK 5P MEC,GM - CHEVROLET,Hatch,2012,176000,2,Flex,Manual,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,0,0,0,23000
HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,null,2019,35000,null,null,null,null,null,null,null,1,1,1,1,1,1,1,1,1,0,60000
GM - CHEVROLET AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2010,206000,1.4,Flex,Manual,Hidráulica,Preto,4,2,1,1,1,1,1,0,1,1,0,0,22500
FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,Sedã,2008,11111111,1,Flex,Manual,Hidráulica,Preto,4,0,1,1,1,1,1,0,1,0,0,0,17200
GM - CHEVROLET CELTA,GM - CHEVROLET,Passeio,2003,82082,1,Gasolina,Manual,Mecânica,Branco,4,2,1,1,0,0,0,0,0,0,0,0,10000
VW - VOLKSWAGEN VOYAGE TRENDLINE 1.0 T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2011,115000,1,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,0,1,1,0,0,23000
VW - VOLKSWAGEN GOL 1.0 PLUS 8V 4P,VW - VOLKSWAGEN,Passeio,2007,1111,1,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,1,0,1,0,0,0,16500
FORD KA HATCH SE 1.0 FLEX 4P C/AR,FORD,Hatch,2018,67000,1,Flex,Manual,Elétrica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,41000
FIAT SIENA EL 1.4 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2015,100000,1.4,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,0,0,0,0,0,46000
FIAT STRADA ADVENTURE 1.8 MPI 8V 103CV CE,FIAT,Van/Utilitário,2005,205,1.8,Flex,Manual,Hidráulica,Verde,2,6,1,1,1,1,0,0,1,0,0,0,16500
TOYOTA COROLLA XRS 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2013,95000,2,Gasolina,Automático,Hidráulica,Prata,4,5,1,1,1,1,0,1,1,0,0,0,57000
VW - VOLKSWAGEN AMAROK CD2.0 16V/S CD2.0 16V TDI 4X4 DIE,VW - VOLKSWAGEN,Pick-up,2014,196000,2,Diesel,Manual,Hidráulica,Branco,4,1,1,1,1,1,0,1,1,0,0,0,70000
HYUNDAI HB20S 5 ANOS 1.0 FLEX 12V MEC.,HYUNDAI,Sedã,2018,55,1,Gasolina,Manual,Hidráulica,Prata,4,7,1,1,1,1,1,1,1,1,1,0,58000
HYUNDAI HB20 VISION 1.6 FLEX 16V MEC,HYUNDAI,Sedã,2018,41000,1.6,Flex,Manual,Elétrica,Prata,4,9,1,1,1,0,1,1,1,0,0,0,58500
GM - CHEVROLET ONIX HATCH LS 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2015,85000,1,Flex,Manual,Hidráulica,Preto,4,null,1,1,1,1,1,1,1,1,0,0,38500
HYUNDAI TUCSON 2.0 16V FLEX MEC.,HYUNDAI,SUV,2010,155000,2,Gasolina,Manual,Hidráulica,Preto,4,8,1,1,1,1,1,1,1,0,0,0,31000
FIAT BRAVO ESSENCE 1.8 FLEX 16V 5P,FIAT,Hatch,2011,240000,null,Flex,Manual,Elétrica,Preto,4,2,1,1,1,1,1,1,1,1,0,0,26000
PEUGEOT 207 SEDAN PASSION XR 1.4 FLEX 8V 4P,PEUGEOT,Sedã,2010,95217,1.4,Flex,Manual,Hidráulica,Prata,4,6,1,1,1,1,1,1,1,0,0,0,15900
VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2018,70000,1.6,Flex,Manual,Hidráulica,Prata,2,3,1,1,1,1,1,1,1,1,1,0,74500
GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2005,200000,1,Gasolina,Manual,null,Preto,4,5,0,0,1,0,0,0,0,1,0,0,13000
FORD FOCUS SEDAN 1.6/1.6 FLEX 8V/16V 4P MEC.,FORD,Sedã,2009,180000,2,Flex,Manual,Hidráulica,Preto,4,9,1,1,1,0,0,1,1,0,0,0,23000
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2005,157000,1,Gasolina,Manual,null,Cinza,4,6,0,1,0,1,0,0,0,0,0,0,11300
RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2019,110000,1,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,1,1,0,37990
RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2010,132000,1,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,0,1,0,0,0,21900
GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2017,95200,null,Flex,Automático,Elétrica,Branco,4,8,1,1,1,1,0,1,1,1,1,0,53500
RENAULT LOGAN AUTHENTIQUE HI-FLEX 1.0 16V 4P,RENAULT,Sedã,2009,150000,1,Flex,Manual,Hidráulica,Cinza,4,5,0,0,1,1,0,0,0,0,0,0,17500
GM - CHEVROLET SPIN PREMIER 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,Passeio,2020,11162,null,Flex,Automático,null,null,4,5,1,1,1,0,0,1,1,0,0,0,88900
FIAT UNO MILLE/ MILLE EX/ SMART 2P,FIAT,Hatch,1996,252468,1.3,Gasolina,Manual,Mecânica,Branco,2,null,0,0,0,0,1,0,1,0,0,0,4500
RENAULT LOGAN,RENAULT,Sedã,2012,110402,1,Flex,Manual,Hidráulica,Cinza,4,null,1,1,1,1,1,1,1,0,0,0,21500
VW - VOLKSWAGEN FOX ROCK IN RIO 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2016,80000,1.6,Flex,Manual,Elétrica,Prata,4,4,1,1,1,0,1,1,1,1,0,0,44500
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2016,100000,1,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,1,0,0,34000
FIAT DUCATO COMBINATO 2.8 TURBO DIESEL,FIAT,Passeio,2004,0,2,Diesel,Manual,Hidráulica,Branco,4,2,0,0,0,1,0,0,1,0,0,0,27000
JEEP COMPASS SPORT 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2017,65000,2,Flex,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,91500
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2008,0,1,Flex,Manual,null,Prata,4,7,0,0,0,0,1,0,0,0,0,0,14000
VW - VOLKSWAGEN AMAROK HIGH.CD 2.0 16V TDI 4X4 DIES. AUT,VW - VOLKSWAGEN,Pick-up,2014,242000,2,Diesel,Automático,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,1,1,0,98000
FORD FUSION TITANIUM 2.0 GTDI ECO. AWD AUT.,FORD,Sedã,2014,120000,2,Gasolina,Automático,Elétrica,Branco,4,1,1,1,1,1,1,1,1,1,1,0,68000
VW - VOLKSWAGEN PARATI C 1.6/ CL 1.6 MI 2P E 4P,VW - VOLKSWAGEN,Passeio,2005,100000,1.6,Flex,Manual,Hidráulica,Branco,4,4,1,1,1,1,1,0,1,0,0,0,12500
VW - VOLKSWAGEN GOL 1.0 PLUS 16V 4P,VW - VOLKSWAGEN,Hatch,2000,1,1,Gasolina,Manual,Hidráulica,Outra,4,8,1,0,0,1,1,0,0,0,0,0,9900
GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2014,0,1.8,Flex,Automático,Hidráulica,Cinza,4,6,1,1,1,1,1,1,1,1,1,0,51000
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V 5P,FORD,Hatch,2004,238222,1.6,Gasolina,Manual,Hidráulica,Azul,4,8,1,1,1,1,1,0,1,0,0,0,9000
GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2016,38000,1.4,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,0,1,1,1,0,0,35000
PEUGEOT 207 QUIKSILVER 1.4 FLEX 8V 5P,PEUGEOT,Hatch,2011,135000,1.4,Flex,Manual,Elétrica,Prata,4,8,1,1,1,0,1,1,1,0,0,0,16000
FORD RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,FORD,Pick-up,2021,2000,3,Diesel,Automático,Elétrica,Prata,4,0,1,1,1,1,1,1,1,1,1,0,205000
JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2021,10000,1.8,Flex,Automático,Hidráulica,Branco,4,null,1,1,1,1,1,1,1,1,1,0,96000
VW - VOLKSWAGEN FOX CONNECT I MOTION 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2014,88000,1.6,Flex,Manual,Hidráulica,Vermelho,4,9,1,1,1,1,1,1,1,1,1,0,35000
VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 3P,VW - VOLKSWAGEN,Passeio,2013,107,1,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,0,1,0,0,0,29500
CHERY QQ 1.0 LOOK FL 12V/1.0 12V FLEX 5P,CHERY,Hatch,2018,48600,1,Flex,Manual,Hidráulica,Branco,4,4,1,0,1,1,1,1,1,0,0,0,28000
VW - VOLKSWAGEN PARATI 1.6MI/1.6MI CITY/T.FIELD T.FLEX,VW - VOLKSWAGEN,Passeio,2006,135000,1.6,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,0,0,1,0,0,0,19000
VW - VOLKSWAGEN FOX PEPPER 1.6 FLEX 16V 5P,VW - VOLKSWAGEN,Hatch,2017,66100,1.6,Flex,Manual,Elétrica,Branco,4,9,1,1,1,0,1,1,1,1,0,0,49000
FORD FIESTA CLASS 1.0 4P,FORD,Sedã,2012,162000,1,Flex,Manual,Hidráulica,Cinza,4,5,1,1,1,1,1,0,1,0,0,0,21000
FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2014,72000,1,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,0,0,0,28990
TOYOTA ETIOS X 1.3 FLEX 16V 5P MEC.,TOYOTA,Hatch,2015,100000,1.3,Flex,Manual,Elétrica,Prata,4,9,1,1,1,1,1,1,1,0,1,0,35000
NISSAN SENTRA SL 2.0 FLEXSTART 16V AUT.,NISSAN,Sedã,2016,65093,2,Flex,Automático,Elétrica,Branco,4,9,1,1,1,0,1,1,1,1,1,0,58400
NISSAN FRONTIER XE ATTACK CD 2.8 TDI DIESEL,NISSAN,Pick-up,2003,300000,2,Diesel,Manual,Hidráulica,Prata,4,6,1,1,1,1,1,1,1,1,1,0,39000
PEUGEOT 207 SW XR SPORT 1.4 FLEX 8V 5P,PEUGEOT,Sedã,2011,160000,1.4,Gasolina,Manual,Hidráulica,Prata,4,5,1,1,1,1,1,1,1,1,1,0,18000
GM - CHEVROLET CORSA WIND 1.0 MPF/MILLENIUMI/ EFI 4P,GM - CHEVROLET,Hatch,2002,150000,1,Gasolina,Manual,Hidráulica,Branco,4,1,1,1,1,1,1,0,1,1,0,0,12500
FORD KA 1.0 TECNO 8V FLEX 3P,FORD,Hatch,2011,102200,1,Flex,Manual,Mecânica,Azul,2,2,0,1,1,0,1,0,1,0,0,0,14500
VW - VOLKSWAGEN GOLF COMFORTLINE 1.0 TSI TOTAL FLEX MEC.,VW - VOLKSWAGEN,Hatch,1996,1000,1,Gasolina,Manual,Hidráulica,Azul,2,7,0,1,1,1,0,0,0,0,0,0,5100
GM - CHEVROLET ASTRA ELEGANCE 2.0 MPFI FLEXPOWER 8V 5P,GM - CHEVROLET,Sedã,2005,100000,2,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,1,1,1,1,0,0,15000
NISSAN SENTRA S 2.0 FLEXSTART 16V AUT.,NISSAN,Sedã,2012,180000,1.9,Flex,Automático,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,1,0,0,29000
RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,Hatch,2013,145000,1.6,Flex,Manual,Hidráulica,Cinza,4,3,1,1,1,1,1,1,1,0,0,0,28500
FIAT PALIO WEEKEND ADVENTURE LOCKER 1.8 FLEX,FIAT,Sedã,2011,1,1.8,Flex,Manual,Hidráulica,Verde,4,null,1,1,1,1,1,1,1,1,0,0,22999
RENAULT LOGAN AUTHENTIQUE HI-FLEX 1.6 8V 4P,RENAULT,Sedã,2015,1000,1.6,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,1,1,0,34500
RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,null,2014,107000,1,Flex,Manual,Hidráulica,Branco,4,4,1,1,1,1,0,0,1,0,0,0,28000
GM - CHEVROLET CORSA WIND 1.0 MPF/MILLENIUMI/ EFI 4P,GM - CHEVROLET,Hatch,1999,47000,1,Gasolina,Manual,Mecânica,Verde,2,7,0,0,1,0,0,0,0,0,0,0,12200
RENAULT LOGAN DYNAMIQUE HI-FLEX 1.6 8V 4P,RENAULT,Sedã,2014,113000,1.6,Flex,Manual,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,1,0,0,33500
GM - CHEVROLET CELTA SPIRIT 1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Passeio,2005,82600,1,Flex,Manual,Mecânica,Azul,4,4,0,0,1,0,0,0,0,0,0,0,13000
FORD FIESTA SE STYLE 1.6 16V FLEX MEC. 5P,FORD,Hatch,2016,64500,1.6,Flex,Manual,Elétrica,Branco,4,9,1,1,1,0,1,1,1,1,0,0,39000
GM - CHEVROLET AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2010,84000,1.4,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,0,1,0,0,0,25000
RENAULT LOGAN DYNA. EASYR HI-FLEX 1.6 8V,RENAULT,Sedã,2015,120000,1.6,Flex,Semi-Automático,Hidráulica,Prata,4,5,1,1,1,1,1,1,1,1,0,0,36000
PEUGEOT 206,PEUGEOT,Hatch,2001,0,1,Gasolina,Manual,Hidráulica,Prata,4,null,1,0,1,1,0,0,0,0,0,0,6500
FIAT GRAND SIENA TETRAFUEL 1.4 EVO F. FLEX 8V,FIAT,Sedã,2016,130000,1.4,Gás Natural,Manual,Hidráulica,Branco,4,5,1,1,1,1,1,1,0,0,0,0,38000
FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Passeio,2012,45000,1.4,Flex,Manual,Hidráulica,Prata,2,9,1,1,1,1,0,1,1,0,0,0,39000
FIAT SIENA EL CELEB. 1.0 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2014,124000,1,Flex,Manual,Hidráulica,Branco,4,4,1,1,1,1,1,1,0,0,0,0,28000
TOYOTA HILUX CD SRV D4-D 4X4 3.0 TDI DIES,TOYOTA,Pick-up,2013,190000,3,Diesel,Automático,Hidráulica,Branco,4,4,1,1,1,1,1,1,1,1,1,0,160000
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2000,140000,1,Gasolina,Manual,Mecânica,Outra,2,2,1,1,1,0,0,0,1,0,0,0,7500
GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Sedã,2014,87000,1.8,Flex,Automático,Hidráulica,Branco,4,4,1,1,1,1,1,1,1,1,0,0,40500
FORD RANGER XLS 3.2 20V 4X4 CD DIESEL AUT.,FORD,Pick-up,2016,76000,3,Diesel,Automático,Hidráulica,Preto,4,8,1,1,1,1,1,1,1,1,0,0,116900
MERCEDES-BENZ 300-D 3.0 DIESEL,MERCEDES-BENZ,Van/Utilitário,1999,50000,3,Diesel,Manual,Hidráulica,Branco,2,null,1,1,0,1,0,0,0,1,0,0,22000
GM - CHEVROLET CRUZE HB SPORT LT 1.8 16V FLEXP. 5P AUT,GM - CHEVROLET,Hatch,2012,120000,1.8,Flex,Automático,Elétrica,Preto,4,8,1,1,1,1,1,1,1,1,1,0,44900
HYUNDAI HB20X STYLE 1.6 FLEX 16V AUT.,HYUNDAI,Hatch,2017,49000,1.6,Flex,Automático,Elétrica,Prata,4,2,1,1,1,0,1,1,0,1,0,0,56990
KIA MOTORS CERATO SX 2.0 16V FLEX AUT,KIA MOTORS,Sedã,2020,15000,2,Flex,Automático,Elétrica,Cinza,4,0,1,1,1,1,0,1,1,1,1,0,108000
NISSAN FRONTIER LE ATTACK CD 4X4 2.5 TB DIE.AUT,NISSAN,Pick-up,2015,75000,2,Diesel,Automático,null,Branco,4,2,1,1,1,1,1,1,1,1,1,0,97000
VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2019,42000,1.6,Flex,Manual,Hidráulica,Cinza,4,9,1,1,1,1,1,1,1,0,0,0,0
GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Hatch,2013,121634,1.8,Flex,Automático,Hidráulica,Branco,4,4,1,1,1,1,1,1,1,0,0,0,47000
NISSAN MARCH 1.0 16V FLEX FUEL 5P,NISSAN,Hatch,2013,120670,1,Flex,Manual,Hidráulica,Prata,4,2,1,1,1,1,1,1,1,1,0,0,25000
VW - VOLKSWAGEN GOL TRENDLINE 1.6 T.FLEX 8V 3P,VW - VOLKSWAGEN,Passeio,2010,35000,1.6,Gasolina,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,0,0,0,26000
GM - CHEVROLET PRISMA SED. ADVANT. 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2015,39500,1,Flex,Manual,Hidráulica,Cinza,4,7,1,1,1,1,1,1,1,1,0,0,41000
TOYOTA YARIS XLS SEDAN 1.5 FLEX 16V 4P AUT.,TOYOTA,Sedã,2019,22197,1.5,Flex,Automático,Elétrica,Azul,4,5,1,1,1,0,1,0,1,1,1,0,81990
BMW 320IA 2.0 TURBO/ACTIVEFLEX 16V 184CV 4P,BMW,Sedã,2015,108000,2,null,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,87000
GM - CHEVROLET CORSA,GM - CHEVROLET,Sedã,2007,150000,1.4,Flex,Manual,Hidráulica,Prata,4,6,1,0,0,1,0,0,0,0,0,0,15000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2013,88000,2,Flex,Automático,Hidráulica,Prata,4,2,1,1,1,1,1,1,1,1,0,0,54000
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2013,106000,null,Flex,Manual,Hidráulica,Prata,4,6,1,1,1,1,1,1,1,0,0,0,30500
VW - VOLKSWAGEN FOX EXTREME 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2019,27000,1.6,Flex,Manual,Elétrica,Cinza,4,9,1,1,1,0,1,1,1,1,1,0,55900
VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Passeio,2019,48000,1,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,0,0,0,0
KIA MOTORS CERATO 1.6 16V AUT.,KIA MOTORS,Sedã,2010,83000,1.6,Flex,Automático,Hidráulica,Preto,4,3,1,1,1,1,1,1,0,0,0,0,33000
GM - CHEVROLET CELTA SUPER 1.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2011,70000,1,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,0,0,1,0,0,0,21900
PEUGEOT 207 SW XR 1.4 FLEX 8V 5P,PEUGEOT,Hatch,2011,135000,1.4,Flex,Manual,Elétrica,Prata,4,8,1,1,1,0,1,1,1,0,0,0,16000
GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2018,49800,1.4,Gasolina,Automático,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,1,1,0,63500
RENAULT LOGAN LIFE FLEX 1.0 12V 4P MEC.,RENAULT,Passeio,2020,29000,1,Flex,Manual,Elétrica,Preto,4,6,1,1,1,1,1,1,1,0,0,0,0
GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,null,2015,85000,null,Flex,Automático,Hidráulica,Branco,4,1,1,1,1,1,0,1,0,1,1,0,18000
FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Sedã,2008,159000,1.6,Flex,Manual,Hidráulica,Prata,4,6,1,1,1,1,1,0,0,0,0,0,18500
GM - CHEVROLET CORSA WIND 1.0 MPFI / EFI 2P,GM - CHEVROLET,Passeio,1997,0,1,Gasolina,Manual,Mecânica,Verde,2,1,1,0,0,0,1,0,0,0,0,0,0
FIAT STILO 1.8 ATTRACTIVE FLEX 8V 5P,FIAT,Passeio,2008,8162674686,1.8,Flex,Manual,Elétrica,Cinza,4,8,1,1,1,1,1,0,1,1,0,0,8500
FIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.,FIAT,Pick-up,2017,88889,null,Diesel,Automático,Hidráulica,Preto,4,4,1,1,1,1,1,1,1,1,1,0,108000
FORD FIESTA SED. TI./TI.PLUS1.6 16V FLEX AUT.,FORD,Sedã,2015,30000,1.6,Flex,Automático,Elétrica,Branco,4,7,1,1,1,1,1,1,1,1,1,0,47000
GM - CHEVROLET VECTRA ELEGANCE 2.0 MPFI,GM - CHEVROLET,Sedã,2010,20,2,Flex,Manual,Hidráulica,Verde,4,null,1,1,1,1,1,1,1,1,0,0,25500
TOYOTA COROLLA SE-G 1.8/1.8 FLEX 16V AUT.,TOYOTA,Sedã,2009,110000,1.8,Flex,Automático,Hidráulica,Prata,4,7,1,1,0,1,1,1,0,1,0,0,41000
FORD FIESTA SEDAN 1.0 8V FLEX 4P,FORD,Sedã,2008,129000,null,Flex,Manual,null,Cinza,4,8,1,1,1,1,1,0,1,0,0,0,17500
NISSAN FRONTIER AX 3.2 CD DIESEL,NISSAN,Pick-up,1999,111111,3,Diesel,Manual,Hidráulica,Prata,4,2,1,1,1,1,0,0,0,0,0,0,25000
HONDA CIVIC SEDAN SI 2.0 16V 192CV 4P,HONDA,Sedã,2007,121000,2,Gasolina,Manual,Elétrica,Preto,4,4,1,1,1,0,1,1,1,0,0,0,39000
VW - VOLKSWAGEN GOL 1.6 MI POWER TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2012,125800,1.6,Flex,Manual,Hidráulica,Cinza,null,null,1,1,1,1,1,0,1,1,1,0,27000
FIAT STRADA ADVENTURE1.8/ 1.8 LOCKER FLEX CD,FIAT,Pick-up,2012,94000,1.8,Flex,Manual,Hidráulica,Branco,2,6,1,1,1,1,1,1,1,0,0,0,38000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2016,40000,2,Flex,Automático,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,0,1,0,82000
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2011,166000,1.4,Flex,Manual,Hidráulica,Preto,4,4,1,1,1,1,1,0,1,0,0,0,26000
KIA MOTORS CERATO 1.6 16V AUT.,KIA MOTORS,Sedã,2011,120000,1.6,Gasolina,Automático,Hidráulica,Cinza,4,4,1,1,1,1,1,1,1,1,1,0,34500
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2011,0,1,Flex,Manual,Hidráulica,Branco,4,4,0,0,0,1,0,0,0,0,0,0,26000
VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2013,108000,1.6,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,1,1,1,1,0,0,32000
BMW 320I,BMW,null,2015,110000,null,Gasolina,Automático,Hidráulica,Preto,4,null,1,1,1,1,1,1,1,1,1,0,91500
GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Passeio,2019,24125,1.8,Flex,Automático,Elétrica,Cinza,4,2,1,1,1,1,1,1,1,1,1,0,64000
GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Passeio,2019,24697,1.8,Flex,Automático,Elétrica,Cinza,4,2,1,1,1,0,1,1,1,1,1,0,64000
PEUGEOT 207 QUIKSILVER 1.4 FLEX 8V 3P,PEUGEOT,Hatch,2013,123000,1.4,Flex,Manual,Hidráulica,Vermelho,4,2,1,1,1,0,1,1,0,0,0,0,19000
FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2011,57000,1,Flex,Manual,Hidráulica,Cinza,4,9,1,1,1,1,1,0,1,0,0,0,27800
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V 5P,FORD,Hatch,2008,160000,1.6,Flex,Manual,Hidráulica,Prata,4,3,1,1,1,1,1,1,1,0,0,0,18500
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2013,105000,1,Flex,Manual,Hidráulica,Preto,4,6,1,1,1,1,1,1,1,0,1,0,34500
HONDA FIT LX 1.4/ 1.4 FLEX 8V/16V 5P AUT.,HONDA,Hatch,2012,151000,1.4,Flex,Automático,Elétrica,Prata,4,9,1,1,1,1,1,1,1,1,0,0,33200
GM - CHEVROLET ONIX SED. PLUS PREM. 1.0 12V TB FLEX AUT,GM - CHEVROLET,null,2020,30000,null,Flex,Automático,null,Preto,4,8,1,1,1,1,1,1,1,1,1,0,78007
GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Passeio,2019,41000,1,Flex,Manual,Elétrica,Branco,4,8,1,1,1,1,1,1,1,0,0,0,0
GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Passeio,2004,70000,1,Gasolina,Manual,Mecânica,Preto,2,5,0,1,0,0,0,0,1,0,0,0,11000
