Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,Vidro elétrico,Trava elétrica,Ar condicionado,Direção hidráulica,Som,Air bag,Alarme,Sensor de ré,Câmera de ré,Blindado,Valor
FIAT IDEA ESSENCE 1.6 FLEX 16V 5P,FIAT,Passeio,2012,88000,1.6,Flex,Manual,Hidráulica,Cinza,4,4,1,1,1,1,1,0,1,0,0,0,30000
FORD FIESTA TIT./TIT.PLUS 1.6 16V FLEX AUT.,FORD,Hatch,2014,110,1.6,Flex,Automático,Elétrica,Preto,4,4,1,1,1,1,1,1,1,1,1,0,35900
FORD ECOSPORT,FORD,SUV,2014,134000,1.6,Flex,Manual,Elétrica,Preto,4,5,1,1,1,0,1,1,1,1,0,0,45000
RENAULT CAPTUR LIFE 1.6 16V FLEX 5P AUT.(PCD),RENAULT,SUV,2019,45000,2,Flex,Automático,Hidráulica,Branco,null,8,1,1,1,1,1,1,1,1,1,0,68900
GM - CHEVROLET MONTANA SPORT 1.4 ECONOFLEX 8V 2P,GM - CHEVROLET,Pick-up,2015,0,1.4,Flex,Manual,Hidráulica,Vermelho,2,null,1,1,1,0,1,1,1,0,0,0,32000
NISSAN KICKS SV 1.6 16V FLEXSTAR 5P AUT.,NISSAN,SUV,2017,21385,1.6,Flex,Automático,Elétrica,Preto,4,3,1,1,1,0,1,1,1,1,1,0,75000
AUDI A5 SPORTBACK 1.8 TFSI 170CV MULTI.,AUDI,Sedã,2015,87000,1.8,Gasolina,Automático,Elétrica,Preto,4,8,1,1,1,0,1,1,1,1,0,0,92000
HONDA SPORT CVT,HONDA,Sedã,2019,29900,2,Flex,Automático,Assistida,Preto,4,3,1,1,1,0,1,1,1,0,1,0,99000
HYUNDAI HB20 SENSE 1.0 FLEX 12V MEC,HYUNDAI,Sedã,2021,0,1,Flex,Manual,Elétrica,Branco,4,null,1,1,1,0,1,1,1,0,0,0,52290
CITROEN C3 XTR 1.4 FLEX 8V 5P,CITROEN,Hatch,2012,10000000,1.4,Flex,Manual,Elétrica,Preto,4,3,1,1,1,0,0,0,0,0,0,0,18000
FIAT SIENA ESSENCE 1.6 FLEX 16V 4P,FIAT,Sedã,2013,180000,1.6,Flex,Manual,Hidráulica,Verde,4,2,1,1,1,1,1,1,1,0,0,0,28500
FORD RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,FORD,null,2018,158091,3,Diesel,Automático,Elétrica,Branco,4,8,1,1,1,0,0,0,1,0,0,0,139990
FORD RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,FORD,Pick-up,2016,124000,3,Diesel,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,109500
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2008,143371,1,Flex,Manual,Hidráulica,Preto,4,4,1,1,1,1,0,0,1,1,0,0,19700
GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2012,100,1.8,Flex,Automático,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,1,0,0,40000
FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2011,88643,1,Flex,Manual,Hidráulica,Preto,4,0,1,1,1,1,1,0,1,0,0,0,22000
FIAT SIENA 1.0 MPI/ 500 1.0 MPI,FIAT,Sedã,2007,16200000,1,Flex,Manual,Hidráulica,Azul,4,0,1,1,1,1,0,0,0,0,0,0,15900
JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2017,52000,1.8,Flex,Automático,Elétrica,Branco,4,8,1,1,1,0,1,1,1,0,0,0,68000
TOYOTA ETIOS X 1.3 FLEX 16V 5P MEC.,TOYOTA,Hatch,2017,50,1.3,Flex,Manual,Elétrica,Branco,4,5,1,1,1,1,0,1,1,0,0,0,34990
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Passeio,2015,88000,1,Flex,Manual,Hidráulica,null,4,2,1,1,1,1,1,1,1,1,0,0,26500
CHERY ARRIZO 5 RXT 1.5 16V TURBO FLEX AUT.,CHERY,Sedã,2019,11000,1.5,Flex,Automático,Elétrica,Branco,4,5,1,1,1,1,1,1,1,1,1,0,65990
GM - CHEVROLET CORSA HAT. PREMIUM 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Sedã,2009,170000,1.4,Flex,Manual,Hidráulica,Cinza,4,2,1,1,1,1,1,0,0,0,0,0,20000
GM - CHEVROLET CORSA SUPER 1.0 MPFI / 2P E 4P,GM - CHEVROLET,Hatch,2000,80000,1,Gasolina,Manual,Mecânica,Vermelho,4,1,0,0,0,0,1,0,0,0,0,0,10500
JEEP RENEGADE 1.8 4X2 FLEX 16V MEC.,JEEP,SUV,2020,0,1.8,Gasolina,Automático,Hidráulica,Vermelho,4,3,1,1,1,0,1,1,1,0,0,0,86000
FIAT PALIO CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,Hatch,2008,148000,1,Flex,Manual,Hidráulica,Cinza,4,0,1,1,1,1,1,0,1,0,0,0,17000
HYUNDAI HB20 SPICY 1.0 FLEX 12V MEC.,HYUNDAI,Hatch,2017,61048,1,Flex,Manual,Elétrica,Preto,4,7,1,1,1,1,1,1,0,0,0,0,39000
FIAT 500 CULT 1.4 FLEX 8V EVO MEC.,FIAT,Passeio,2012,89000,1.4,Flex,Manual,Hidráulica,Preto,2,5,1,1,1,1,1,1,1,0,0,0,31000
GM - CHEVROLET CORSA WIND 1.0 MPFI / EFI 2P,GM - CHEVROLET,Hatch,1995,147000,1,Gasolina,Manual,Mecânica,Branco,2,5,0,1,0,0,0,0,0,0,0,0,9000
GM - CHEVROLET CORSA SEDAN 1.0 MPFI 8V 71CV 4P,GM - CHEVROLET,Sedã,2006,364396,1,Flex,Manual,Mecânica,Prata,4,2,0,0,1,0,0,0,0,0,0,0,14500
VW - VOLKSWAGEN GOLF GTI VR6/ GOLF 2.8 VR6,VW - VOLKSWAGEN,null,2012,52000,null,null,null,null,null,null,null,1,1,1,1,1,0,1,1,0,0,34000
GM - CHEVROLET CORSA GL 1.6 MPFI / 1.4 EFI 2P E 4P,GM - CHEVROLET,Sedã,2012,0,1.4,null,Manual,null,Branco,4,7,1,0,1,1,1,0,1,0,0,0,16000
FORD,FORD,null,2015,71000,null,null,Manual,null,null,null,6,1,1,1,1,1,1,1,1,0,0,37000
VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V,VW - VOLKSWAGEN,Pick-up,2016,100000,1.6,Flex,Manual,Hidráulica,Branco,2,0,1,1,1,1,1,1,1,1,0,0,38000
RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2016,60000,1,Flex,Manual,Hidráulica,Branco,4,4,1,1,1,1,1,1,1,1,0,0,37000
TOYOTA 1.8 GLI UPPER 16V FLEX 4P AUTOMATICO,TOYOTA,Sedã,2019,40000,1.8,Flex,Automático,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,0,1,0,85000
RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2013,73000,1,Flex,Manual,Hidráulica,Vermelho,4,9,1,1,1,1,1,1,0,0,0,0,24800
FORD KA 1.0 SEL TIVCT FLEX 5P,FORD,Passeio,2016,49900,1,Flex,Manual,Elétrica,Branco,4,5,1,1,1,0,1,1,1,1,1,0,35500
FORD ECOSPORT XLS 1.6/ 1.6 FLEX 8V 5P,FORD,SUV,2004,244,1.6,null,Manual,Hidráulica,Prata,4,null,1,1,1,1,0,0,1,0,0,0,17000
FIAT PALIO WEEK. ATTRACTIVE 1.4 FIRE FLEX 8V,FIAT,Hatch,2012,98,1.4,Flex,Manual,Hidráulica,Preto,4,6,1,1,1,0,1,0,1,1,0,0,26000
GM - CHEVROLET HATCH 1.0 12V TB FLEX 5P AUT,GM - CHEVROLET,Hatch,2020,8000,null,Flex,Automático,Elétrica,Azul,4,8,1,1,1,1,1,1,1,1,1,0,77000
FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2020,33000,1,Flex,Manual,Elétrica,Branco,4,7,1,1,1,0,1,1,1,1,0,0,45550
FORD RANGER 2.5 4X4 TB DIESEL,FORD,Pick-up,2002,195000,2,Diesel,Manual,Hidráulica,Branco,4,5,1,1,1,1,1,0,0,0,0,0,23000
FIAT SIENA ELX 1.3 MPI FLEX 8V 4P,FIAT,null,2005,126000,1.3,Flex,null,null,null,4,null,1,1,1,1,0,0,1,1,0,0,15300
VW - VOLKSWAGEN GOL CITY 1.0 MI 8V 4P,VW - VOLKSWAGEN,Hatch,2004,199830,1,Gasolina,Manual,Mecânica,Cinza,4,7,0,0,1,0,1,0,0,0,0,0,13000
VW - VOLKSWAGEN POLO,VW - VOLKSWAGEN,Sedã,2003,3000000000,1.6,Gasolina,Manual,Hidráulica,Azul,4,8,1,1,1,1,1,0,1,0,0,0,18000
GM - CHEVROLET CHEVETTE L / SL / SL/E / DL / SE 1.6,GM - CHEVROLET,Sedã,1991,0,1.6,Gasolina,Manual,Mecânica,Verde,2,8,0,0,0,0,1,0,0,0,0,0,5999
FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2017,77000,1,Flex,Manual,Elétrica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,37990
GM - CHEVROLET CORSA SED.WIND 1.0/MILLENIUM/CLASSIC VHC,GM - CHEVROLET,Passeio,2000,176586000,null,Gasolina,Manual,Mecânica,Prata,null,3,0,1,1,0,0,0,1,0,0,0,11800
KIA MOTORS SEPHIA LS 1.5 16V AUT.,KIA MOTORS,Sedã,1995,300000,1.5,Gasolina,Automático,Hidráulica,Prata,4,null,1,1,1,1,1,0,1,0,0,0,3700
GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Hatch,2003,215000,1,Gasolina,Manual,null,Preto,2,5,1,1,1,0,1,0,1,0,0,0,13900
GM - CHEVROLET PRISMA SED. MAXX 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2010,267520,1,Flex,Manual,Hidráulica,Prata,4,4,1,1,1,1,1,0,1,1,0,0,18000
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Sedã,2008,150000,1,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,0,1,0,0,0,0,15700
,null,Sedã,2013,78,2,Flex,Manual,Hidráulica,Cinza,4,0,1,1,1,1,1,1,1,1,0,0,29500
FIAT STRADA 1.4 MPI FIRE FLEX 8V CE,FIAT,Van/Utilitário,2012,70000,1.4,Flex,Manual,Hidráulica,Cinza,2,9,1,1,1,1,1,0,0,0,0,0,0
FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P,FIAT,Passeio,2008,195424,1,Flex,Manual,Mecânica,Branco,2,9,0,0,0,0,1,0,0,0,0,0,9000
PEUGEOT 206 HOLIDAY 1.4 8V 75CV 3P,PEUGEOT,Hatch,2000,14700,1.4,Gasolina,Manual,Hidráulica,Prata,2,2,1,1,1,1,0,1,0,0,0,0,7500
HONDA CIVIC SEDAN EXL 2.0 FLEX 16V AUT.4P,HONDA,Sedã,2019,31300,2,Flex,Automático,Elétrica,Prata,4,8,1,1,1,0,1,1,1,1,0,0,106990
PEUGEOT 2008 ALLURE 1.6 FLEX 16V 5P MEC.,PEUGEOT,SUV,2017,95000,1.6,Flex,Manual,Elétrica,Prata,4,6,1,1,1,0,1,1,1,1,0,0,43000
RENAULT CLIO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,Passeio,2004,10000000,1,Gasolina,Manual,Mecânica,Preto,4,1,0,1,1,0,0,0,1,0,0,0,10000
FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Sedã,2008,144000,1.6,Flex,Manual,Hidráulica,Preto,4,3,1,1,1,1,1,1,1,0,0,0,16500
VW - VOLKSWAGEN CROSSFOX,VW - VOLKSWAGEN,Passeio,2016,73000,1.5,null,Automático,Hidráulica,Prata,null,6,1,1,1,1,1,1,1,1,0,0,44000
FORD,FORD,Hatch,2010,120000,1,Flex,Manual,Hidráulica,Prata,4,1,1,1,1,1,1,0,1,1,1,0,19000
FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Pick-up,2015,50000,1.4,Flex,Manual,Hidráulica,Vermelho,2,2,1,1,1,1,1,1,1,1,1,0,48000
GM - CHEVROLET CORSA SED CLASS.SUPER 1.0/1.0 FLEXPOWER,GM - CHEVROLET,Sedã,2004,161000,null,Gasolina,Manual,Hidráulica,Outra,4,2,1,1,1,1,1,0,1,0,0,0,13500
TOYOTA HILUX SW4 SRV D4-D 4X4 3.0 TDI DIES. MEC,TOYOTA,Pick-up,2007,199000,3,Diesel,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,77999
GM - CHEVROLET S10 BLAZER DLX 4.3 V6,GM - CHEVROLET,Pick-up,2000,190000,4,Gasolina,Manual,Mecânica,Azul,4,0,1,1,1,1,0,0,0,0,0,0,15000
VW - VOLKSWAGEN SAVEIRO TROOPER 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2012,100000,1.6,Flex,Manual,Hidráulica,Prata,2,9,1,1,1,1,1,1,1,1,1,0,20000
MERCEDES-BENZ GLA-250 ENDURO 2.0 TB 16V 211CV AUT.,MERCEDES-BENZ,SUV,2016,50000,2,Flex,Automático,Elétrica,Cinza,4,0,1,1,1,1,1,1,1,1,0,0,123800
VW - VOLKSWAGEN CROSSFOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2008,100000,1.6,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,0,1,0,0,0,23900
VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Van/Utilitário,2013,145233,1.6,Flex,Manual,Hidráulica,Vermelho,2,5,1,1,1,1,1,1,1,1,1,0,37000
HYUNDAI HB20 SENSE 1.0 FLEX 12V MEC,HYUNDAI,Hatch,2020,0,1,Flex,Manual,Elétrica,Branco,4,null,1,1,1,1,1,1,0,0,0,0,50990
NISSAN FRONTIER LE CD 4X4 2.5 TB DIESEL MEC.,NISSAN,Pick-up,2012,190,2,Diesel,Manual,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,1,1,0,68000
VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2011,206000,1.6,Flex,Manual,Hidráulica,Vermelho,2,2,1,1,1,1,0,0,1,1,0,0,32000
FIAT SIENA TETRAFUEL 1.4 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2009,0,1.4,Flex,Manual,Hidráulica,Vermelho,4,8,1,1,1,1,0,0,1,0,0,0,0
JEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.,JEEP,SUV,2018,79,2,Diesel,Automático,null,Cinza,null,0,1,1,1,1,1,1,1,1,1,0,128000
FORD KA 1.5 SEDAN TITANIUM 12V FLEX 4P AUT.,FORD,Passeio,2019,77800,null,Flex,Automático,null,null,4,0,0,0,0,0,0,1,0,0,0,0,63800
RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,Passeio,2014,114,1.6,Flex,Manual,Hidráulica,Prata,4,6,1,1,1,1,1,1,1,1,0,0,27000
NISSAN MARCH SV 1.6 16V FLEXSTART 5P MEC.,NISSAN,Hatch,2017,75000,1.6,Flex,Manual,Hidráulica,Cinza,4,4,1,1,1,1,1,1,1,1,0,0,36800
FIAT TORO RANCH 2.0 16V 4X4 DIESEL AUT.,FIAT,null,2020,45357,2,Diesel,Automático,Hidráulica,Azul,4,7,1,1,1,1,1,1,1,1,1,0,135000
FORD FIESTA SEDAN SE 1.6 16V FLEX 4P,FORD,Sedã,2013,94,1.6,Flex,Manual,Elétrica,Branco,4,9,1,1,1,0,1,1,1,1,0,0,32000
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2018,1,1,Flex,Manual,Elétrica,Preto,4,5,1,1,1,0,1,1,1,0,0,0,38500
FORD ECOSPORT XLS 1.6/ 1.6 FLEX 8V 5P,FORD,Pick-up,2004,1,1.6,Gasolina,Manual,Hidráulica,Branco,4,5,1,0,1,1,0,0,0,0,0,0,16900
FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2008,224000,1.4,Flex,Manual,Hidráulica,null,4,6,1,1,1,1,1,0,0,0,0,0,20500
HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2018,24000,1.8,Flex,Automático,Elétrica,Preto,4,1,1,1,1,1,1,1,1,0,1,0,89990
GM - CHEVROLET VECTRA GL 2.2 MPFI MILENIUM,GM - CHEVROLET,Sedã,2000,0,2,Gasolina,Manual,Hidráulica,Vermelho,4,null,1,1,1,1,1,0,1,1,0,0,17000
VW - VOLKSWAGEN FOX PLUS 1.6MI/ 1.6MI TOTAL FLEX 8V 3P,VW - VOLKSWAGEN,Passeio,2007,155000,1.6,Gasolina,Manual,Hidráulica,Preto,4,2,1,1,1,1,1,0,1,0,0,0,17800
FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,Hatch,2014,70170,1.5,Flex,Manual,Elétrica,Vermelho,4,4,1,1,1,1,1,1,1,1,0,0,32500
FIAT GRAND SIENA ESSENCE DUAL. 1.6 FLEX 16V,FIAT,Passeio,2016,128000,1.6,Gás Natural,Semi-Automático,Hidráulica,Branco,4,2,1,0,1,1,1,1,0,1,0,0,32000
PEUGEOT 207 XR 1.4 FLEX 8V 5P,PEUGEOT,Sedã,2010,1,1.6,Gasolina,Manual,Hidráulica,Prata,4,1,1,0,1,1,0,0,0,0,0,0,16900
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Passeio,2021,2800,2,Flex,Automático,Elétrica,Branco,4,8,1,1,1,0,1,1,1,1,1,0,128500
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2008,0,1,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,1,0,1,0,0,0,16500
PEUGEOT 207 XR 1.4 FLEX 8V 5P,PEUGEOT,Hatch,2011,97000,1.4,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,0,0,0,21500
VW - VOLKSWAGEN CROSSFOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2007,150000,1.6,Flex,Manual,Hidráulica,Outra,4,1,1,1,1,1,0,0,1,1,0,0,22000
FORD KA 1.5 16V FLEX 5P,FORD,Passeio,2009,0,1.6,Flex,Manual,Assistida,Preto,2,null,0,0,1,0,1,0,0,0,0,0,15500
RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Passeio,2011,100000,1,Flex,Manual,Hidráulica,Cinza,4,0,1,1,1,1,1,1,1,0,0,0,19400
HAFEI TOWNER PASSAGEIRO 1.0 8V 48CV 7L 5P,HAFEI,Van/Utilitário,2012,92000,1,Gasolina,Manual,Mecânica,Prata,4,9,0,1,1,0,1,1,0,0,0,0,13500
FIAT UNO,FIAT,Hatch,1988,50000,1,Gasolina,Manual,Mecânica,Verde,2,3,0,0,0,0,1,0,0,0,0,0,6000
HONDA CIVIC SEDAN EXL 2.0 FLEX 16V AUT.4P,HONDA,Sedã,2018,70000,2,Flex,Automático,Elétrica,Cinza,4,6,1,1,1,1,1,1,1,1,1,0,95000
FIAT TEMPRA SX 2.0 16V 4P,FIAT,Sedã,1997,250000,2,Gasolina,Manual,Mecânica,Vermelho,4,9,1,0,1,0,0,0,0,0,0,0,1500
VW - VOLKSWAGEN FOX PRIME/HIGLI. 1.6 TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2011,198000,1.6,Flex,Manual,Hidráulica,Vermelho,4,6,1,1,1,1,1,1,1,0,0,0,22000
KIA MOTORS SORENTO 3.5 V6 24V 278CV 4X4 AUT.,KIA MOTORS,SUV,2015,91000,3,Gasolina,Automático,Hidráulica,Preto,4,8,1,1,1,1,1,1,1,1,1,0,79000
FIAT UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P,FIAT,Passeio,2008,98000,1,Gasolina,Manual,Mecânica,Preto,4,1,1,1,1,0,0,0,1,0,0,0,13500
VW - VOLKSWAGEN GOL 1.0 PLUS 16V 4P,VW - VOLKSWAGEN,Passeio,2005,15555,1,Gasolina,Manual,Hidráulica,Cinza,2,4,1,1,1,1,0,0,1,1,0,0,10500
VW - VOLKSWAGEN GOL (NOVO) 1.6 POWER/HIGHI T.FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2011,154000,1,Flex,Manual,Hidráulica,Preto,4,2,1,1,1,1,0,0,1,0,0,0,19000
GM - CHEVROLET MERIVA MAXX 1.4 MPFI 8V ECONOFLEX 5P,GM - CHEVROLET,SUV,2010,148000,1.4,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,0,1,0,0,0,23500
TOYOTA COROLLA,TOYOTA,Sedã,2004,165000,1.8,Gasolina,Manual,Hidráulica,Prata,4,6,1,1,1,1,0,1,1,0,0,0,25000
FIAT STRADA ENDURANCE 1.4 FLEX 8V C,FIAT,Pick-up,2021,8623,1.4,Flex,Manual,Hidráulica,Preto,4,6,1,1,1,1,1,1,1,0,0,0,86000
FIAT STRADA ADVENTURE1.8/ 1.8 LOCKER FLEX CD,FIAT,Pick-up,2015,59000,1.8,Flex,Manual,Hidráulica,Branco,null,9,1,1,1,1,1,1,1,0,0,0,56000
CITROEN C4 PALLAS GLX 2.0/ 2.0 FLEX AUT.,CITROEN,Sedã,2010,74912,2,Flex,Automático,Elétrica,Preto,4,5,1,1,1,1,1,1,1,1,0,0,28000
VW - VOLKSWAGEN GOLF SPORTLINE 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2013,160734,1.6,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,1,1,1,0,0,43000
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2010,51000,1,Flex,Manual,Hidráulica,Prata,null,6,1,1,1,1,1,0,1,1,0,0,18500
FORD RANGER XL 2.3 16V 137CV 4X2 CS REPOWER.,FORD,Van/Utilitário,1997,436381,3,Gás Natural,Manual,Hidráulica,Cinza,2,1,0,1,1,1,1,1,1,0,0,0,14500
,null,Passeio,1999,1111,1.5,null,Manual,Hidráulica,Vermelho,4,8,1,1,1,1,1,0,0,0,0,0,5500
FIAT PUNTO T-JET 1.4 16V TURBO 5P,FIAT,Hatch,2011,135,1.4,Gasolina,Manual,Hidráulica,Amarelo,4,8,1,1,1,1,1,1,1,1,0,0,29300
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Passeio,2012,130852,1,Flex,Manual,Hidráulica,Vermelho,4,4,1,1,1,1,1,0,1,0,0,0,23999
VW - VOLKSWAGEN VOYAGE TREND 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2019,37,1.6,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,0,0,0,44900
FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Hatch,2013,126000,1.6,Flex,Manual,Hidráulica,Prata,4,4,1,1,1,1,1,1,1,1,0,0,25500
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2013,1000,1,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,0,1,1,0,0,0,20000
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V 5P,FORD,Hatch,2014,89000,1.6,Flex,Manual,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,1,0,0,47990
GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,44000,1.4,Flex,Manual,Elétrica,Cinza,4,4,1,1,1,0,1,1,1,1,0,0,54990
FIAT CRONOS PRECISION 1.8 16V FLEX AUT.,FIAT,Sedã,2021,33,1.8,Flex,Automático,Elétrica,Branco,4,null,1,1,1,0,1,1,1,1,0,0,80990
FORD FUSION SEL 2.3 16V 162CV AUT.,FORD,Passeio,2007,184,2,Gasolina,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,0,0,0,24000
VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V,VW - VOLKSWAGEN,Pick-up,2015,95000,1.6,Flex,Manual,Hidráulica,Branco,2,2,1,1,1,1,1,1,1,0,0,0,38500
FIAT PALIO ESSENCE 1.6 FLEX 16V 5P,FIAT,Passeio,2013,70000,1.6,Flex,Manual,null,null,4,3,1,1,0,0,1,1,1,1,0,0,29500
VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Passeio,2002,2608,1,Gasolina,Manual,Mecânica,Preto,2,3,1,0,0,0,0,0,0,0,0,0,9000
FORD FIESTA,FORD,Hatch,2002,36594976,1,Gasolina,Manual,Mecânica,Branco,2,3,0,0,0,0,0,0,1,0,0,0,5500
TOYOTA COROLLA XLI 1.6 16V 110CV MEC.,TOYOTA,Sedã,2004,137000,1.6,Gasolina,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,0,0,0,22000
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2007,1234567,1,Flex,null,Hidráulica,Preto,4,5,1,0,1,1,0,0,1,0,0,0,17500
FORD FIESTA SEDAN 1.0 8V FLEX 4P,FORD,Sedã,2009,135000,1,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,0,1,0,0,0,16800
PEUGEOT 408 SEDAN ALLURE 2.0 FLEX 16V 4P AUT.,PEUGEOT,Sedã,2012,85,2,Flex,Automático,Hidráulica,Azul,4,8,1,1,1,1,1,1,1,1,0,0,35000
HONDA CITY SEDAN EXL 1.5 FLEX 16V 4P AUT.,HONDA,Sedã,2013,150000,1.5,Flex,Manual,Elétrica,Cinza,4,3,1,1,1,1,1,1,1,1,0,0,36900
RENAULT SANDERO STEPWAY TWEED HFLEX 1.6 8V 5P,RENAULT,Hatch,2015,93000,1.6,Flex,Manual,Hidráulica,Vermelho,4,8,1,1,1,1,1,1,1,1,1,0,41000
VW - VOLKSWAGEN POLO HIGHLINE 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,Hatch,2020,6000,1,Flex,Automático,Elétrica,Cinza,4,3,1,1,1,1,1,1,1,1,1,0,82500
FORD FIESTA SEDAN SE 1.6 16V FLEX 4P,FORD,Sedã,2014,32000,1.6,Flex,Manual,Hidráulica,Preto,4,5,1,1,1,1,1,1,1,0,0,0,29700
FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CD,FIAT,Pick-up,2020,35000,1.4,Flex,Manual,Hidráulica,Branco,4,5,1,1,1,1,1,1,1,0,0,0,62990
VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2021,0,1,Flex,Manual,Hidráulica,Branco,4,null,1,1,1,1,0,1,0,0,0,0,49990
FIAT BRAVO ESSENCE 1.8 FLEX 16V 5P,FIAT,Hatch,2011,260000,1.8,Flex,Manual,Elétrica,Preto,4,2,1,1,1,0,1,1,1,1,0,0,25500
