modelo,marca,combustivel,cambio,direcao,cor,ano,quilometragem,potenciamotor,blindado,valor
4095,42,4,2,2,0,2017,60000,1.0,0,48900.0
4095,42,4,2,2,9,2017,76000,1.0,0,43000.0
4095,42,4,2,1,0,2017,49000,1.0,0,45990.0
4095,42,4,2,1,0,2018,13000,1.0,0,49700.0
4095,42,4,2,1,5,2017,11000,1.0,0,49700.0
4095,42,4,2,1,9,2019,38000,1.0,0,54990.0
4095,42,4,2,2,6,2015,73000,1.0,0,44900.0
4095,42,4,2,2,7,2019,54100,1.0,0,53999.0
4095,42,4,2,1,0,2015,52200,1.0,0,38000.0
4095,42,4,2,1,7,2017,68000,1.0,0,48900.0
4095,42,4,2,2,9,2018,33000,1.0,0,52900.0
4095,42,4,2,2,7,2015,119000,1.0,0,39000.0
4095,42,4,2,2,0,2018,75250,1.0,0,47490.0
4095,42,4,2,2,7,2017,75604,1.0,0,42000.0
4095,42,4,2,2,7,2017,64500,1.0,0,33500.0
4095,42,4,2,1,9,2015,48500,1.0,0,39500.0
4095,42,4,2,2,9,2017,75000,1.0,0,43990.0
4095,42,4,2,2,7,2017,64500,1.0,0,43900.0
4095,42,4,2,1,5,2017,85600,1.0,0,44000.0
4095,42,4,2,2,7,2015,55000,1.0,0,37490.0
4095,42,4,2,2,9,2017,29000,1.0,0,47500.0
4095,42,4,2,1,9,2017,62000,1.0,0,47900.0
4095,42,4,2,1,0,2015,90000,1.0,0,42990.0
4095,42,4,2,2,7,2017,55300,1.0,0,45900.0
4095,42,4,2,2,0,2016,76900,1.0,0,47499.0
4095,42,4,2,1,0,2016,65670,1.0,0,46900.0
4095,42,4,2,2,0,2015,41200,1.0,0,45900.0
4095,42,4,2,1,0,2016,41609,1.0,0,42890.0
4095,42,4,2,1,7,2018,42000,1.0,0,47890.0
4095,42,4,2,2,0,2015,55000,1.0,0,42990.0
4095,42,4,2,2,9,2017,55400,1.0,0,47900.0
4095,42,4,2,1,0,2015,69000,1.0,0,42900.0
4095,42,4,2,2,5,2017,72100,1.0,0,43900.0
4095,42,4,2,2,5,2018,47800,1.0,0,49900.0
4095,42,4,2,2,7,2016,62000,1.0,0,46000.0
4095,42,4,2,1,5,2017,85700,1.0,0,43000.0
4095,42,4,2,2,2,2015,80000,1.0,0,41200.0
4095,42,4,2,2,7,2018,51200,1.0,0,47000.0
4095,42,4,2,1,5,2017,87566,1.0,0,42990.0
4095,42,4,2,2,8,2019,11420,1.0,0,53281.0
4095,42,4,2,1,5,2017,24158,1.0,0,44700.0
4095,42,4,2,1,7,2018,54000,1.0,0,45500.0
4095,42,4,2,1,9,2015,51900,1.0,0,45990.0
4095,42,4,2,2,0,2018,98000,1.0,0,48200.0
4095,42,4,2,2,0,2015,93000,1.0,0,39900.0
4095,42,4,2,2,9,2016,57500,1.0,0,49890.0
4095,42,4,2,2,0,2016,69000,1.0,0,47900.0
4095,42,4,2,2,0,2015,57550,1.0,0,41500.0
4095,42,4,2,2,7,2015,71689,1.0,0,42000.0
4095,42,4,2,2,0,2015,84300,1.0,0,39990.0
4095,42,4,2,1,9,2018,68000,1.0,0,47000.0
4095,42,4,2,1,0,2018,30300,1.0,0,48900.0
4095,42,4,2,2,8,2015,89,1.0,0,38000.0
4095,42,4,2,1,7,2015,88000,1.0,0,44900.0
4095,42,4,2,2,5,2017,49980,1.0,0,45890.0
4095,42,4,2,2,9,2019,19400,1.0,0,53300.0
4095,42,4,2,2,2,2015,54200,1.0,0,39000.0
4095,42,4,2,2,0,2016,68000,1.0,0,44900.0
4095,42,4,2,2,8,2016,37800,1.0,0,47300.0
4095,42,4,2,2,9,2015,53000,1.0,0,40100.0
4095,42,4,2,1,0,2016,98000,1.0,0,44000.0
4095,42,4,2,2,5,2016,79000,1.0,0,43000.0
4095,42,4,2,2,0,2015,99000,1.0,0,35000.0
4095,42,4,2,1,5,2018,56000,1.0,0,40500.0
4095,42,4,2,2,5,2017,60300,1.0,0,46990.0
4095,42,4,2,2,0,2017,29958,1.0,0,44000.0
4095,42,4,2,2,2,2015,31000,1.0,0,43900.0
4095,42,4,2,2,9,2017,75840,1.0,0,44000.0
4095,42,4,2,2,0,2017,77120,1.0,0,44900.0
4095,42,4,2,1,0,2016,98000,1.0,0,44000.0
4095,42,4,2,2,9,2015,120,1.0,0,41850.0
4095,42,4,2,2,5,2018,107000,1.0,0,40500.0
4095,42,4,2,1,2,2015,69500,1.0,0,42900.0
4095,42,4,2,2,9,2017,75447,1.0,0,44990.0
4095,42,4,2,2,7,2017,180,1.0,0,42500.0
4095,42,4,2,2,7,2017,180,1.0,0,42500.0
4095,42,4,2,2,9,2017,75447,1.0,0,44990.0
4095,42,4,2,1,7,2017,72000,1.0,0,48990.0
4095,42,4,2,2,5,2018,108000,1.0,0,42800.0
4095,42,4,2,2,0,2015,89600,1.0,0,38900.0
4095,42,4,2,2,2,2015,54200,1.0,0,39000.0
4095,42,4,2,2,9,2017,75447,1.0,0,44990.0
4095,42,4,2,2,2,2015,77000,1.0,0,39900.0
4095,42,4,2,1,9,2016,21800,1.0,0,56900.0
4095,42,4,2,2,5,2017,64273,1.0,0,45990.0
4095,42,4,2,2,9,2016,60000,1.0,0,41000.0
4095,42,4,2,2,0,2018,39000,1.0,0,49800.0
4095,42,4,2,2,0,2015,88300,1.0,0,40500.0
4095,42,4,2,2,0,2018,74000,1.0,0,49900.0
4095,42,4,2,1,9,2019,20000,1.0,0,54900.0
4095,42,4,2,2,0,2017,45000,1.0,0,43900.0
4095,42,4,2,2,5,2017,64273,1.0,0,45990.0
4095,42,4,2,1,9,2016,73300,1.0,0,43500.0
4095,42,4,2,2,9,2016,79000,1.0,0,43000.0
4095,42,4,2,2,5,2015,69100,1.0,0,43999.0
4095,42,4,2,1,7,2015,66000,1.0,0,43990.0
4095,42,4,2,2,0,2017,54700,1.0,0,36000.0
4095,42,4,2,2,7,2017,122000,1.0,0,44900.0
4095,42,4,2,2,6,2015,85364,1.0,0,39900.0
4095,42,4,2,2,9,2016,88200,1.0,0,43500.0
4095,42,4,2,1,0,2016,97000,1.0,0,43900.0
4095,42,4,2,1,5,2017,76000,1.0,0,43990.0
4095,42,4,2,2,0,2015,75000,1.0,0,39500.0
4095,42,4,2,1,9,2017,50600,1.0,0,48000.0
4095,42,4,2,1,5,2017,60000,1.0,0,44999.0
4095,42,4,2,2,0,2019,30200,1.0,0,54900.0
4095,42,4,2,2,7,2015,61000,1.0,0,42900.0
4095,42,4,2,1,0,2018,39000,1.0,0,48900.0
4095,42,4,2,2,0,2015,90500,1.0,0,39700.0
